JOBCODE,SERVDATE,MCCODE,SERVCODE,ATDATE,PDATE,REMARK,WorkDone,jobstatus
9777,02/08/2010,19,74,04/08/2010,21/07/2010, ,FINISH,F
9780,02/08/2010,105,75,05/08/2010,21/07/2010, ,FINISH,F
9775,02/08/2010,17,71,14/08/2010,21/07/2010, ,FINISH,F
9778,02/08/2010,107,74,04/08/2010,21/07/2010, ,FINISH,F
9773,02/08/2010,47,95,25/09/2010,02/02/2010, ,F,F
9779,02/08/2010,102,21,16/08/2010,02/07/2010, ,FINISH,F
9792,03/08/2010,72,139,09/08/2010,19/07/2010, ,FINISH,F
9786,03/08/2010,33,35,02/09/2010,03/05/2010, ,F,F
9791,03/08/2010,71,139,07/08/2010,19/07/2010, ,FINISH,F
9784,03/08/2010,99,160,01/08/2010,03/07/2010, ,FINISH,F
9790,03/08/2010,70,138,,19/07/2010,,,P
9788,03/08/2010,37,21,18/09/2010,03/07/2010, ,F,F
9783,03/08/2010,99,94,01/08/2010,03/07/2010, ,FINISH,F
9785,03/08/2010,17,8,14/08/2010,03/02/2010, ,FINISH,F
9789,03/08/2010,102,18,16/08/2010,03/05/2010, ,FINISH,F
9787,03/08/2010,104,73,19/08/2010,19/07/2010, ,FINISH,F
9794,03/08/2010,25,88,03/08/2010,19/07/2010, ,FINISH,F
9796,03/08/2010,115,107,10/08/2010,03/08/2009, ,FINISH,F
9795,03/08/2010,115,108,10/08/2010,03/08/2009, ,FINISH,F
9782,03/08/2010,46,122,,03/08/2009,,,P
9808,04/08/2010,37,26,18/09/2010,04/12/2009, ,F,F
9807,04/08/2010,20,52,03/08/2010,04/08/2009, ,FINISH,F
9805,04/08/2010,119,93,09/08/2010,04/04/2010, ,FINISH,F
9799,04/08/2010,16,17,14/08/2010,20/06/2010, ,FINISH,F
9803,04/08/2010,104,93,05/08/2010,04/04/2010, ,FINISH,F
9809,04/08/2010,80,76,05/08/2010,15/07/2010, ,FINISH,F
9797,04/08/2010,46,111,04/08/2010,05/07/2010, ,FINISH,F
9802,04/08/2010,103,93,07/08/2010,04/04/2010, ,FINISH,F
9806,04/08/2010,19,43,04/08/2010,04/05/2010, ,FINISH,F
9798,04/08/2010,15,17,12/08/2010,20/06/2010, ,FINISH,F
9800,04/08/2010,17,17,14/08/2010,20/06/2010, ,FINISH,F
9801,04/08/2010,18,71,15/08/2010,23/07/2010, ,FINISH,F
9804,04/08/2010,116,93,02/08/2010,04/04/2010, ,FINISH,F
9814,05/08/2010,47,113,06/08/2010,05/05/2010, ,FINISH,F
9813,06/09/2010,47,94,06/08/2010,05/07/2010, ,FINISH,F
9825,05/08/2010,120,75,06/08/2010,24/07/2010, ,FINISH,F
9820,05/08/2010,124,71,17/08/2010,24/07/2010, ,FINISH,F
9822,05/08/2010,36,33,13/08/2010,05/05/2009, ,FINISH,F
9824,05/08/2010,81,22,29/08/2010,05/02/2010, ,F,F
9826,05/08/2010,60,132,13/08/2010,05/05/2010, ,FINISH,F
9821,05/08/2010,106,74,07/08/2010,24/07/2010, ,FINISH,F
9812,05/08/2010,47,112,06/08/2010,05/05/2010, ,FINISH,F
9823,05/08/2010,81,19,09/08/2010,05/02/2010, ,FINISH,F
9815,05/08/2010,88,77,05/08/2010,21/07/2010, ,FINISH,F
9816,05/08/2010,18,17,15/08/2010,21/06/2010, ,FINISH,F
9810,05/08/2010,40,128,,05/05/2009,,,P
9811,05/08/2010,46,94,04/08/2010,05/07/2010, ,FINISH,F
9817,05/08/2010,82,71,18/08/2010,24/07/2010, ,FINISH,F
9840,06/08/2010,34,73,07/08/2010,22/07/2010, ,FINISH,F
9845,06/08/2010,27,105,06/08/2010,22/07/2010, ,FINISH,F
9828,06/08/2010,46,112,04/08/2010,06/05/2010, ,FINISH,F
9842,06/08/2010,38,21,20/09/2010,06/07/2010, ,F,F
9837,06/08/2010,85,71,24/08/2010,25/07/2010, ,FINISH,F
9843,06/08/2010,39,90,27/08/2010,06/05/2010, ,FINISH,F
9844,06/08/2010,54,80,05/08/2010,07/07/2010, ,FINISH,F
9835,06/08/2010,83,71,19/08/2010,25/07/2010, ,FINISH,F
9830,06/08/2010,111,160,03/08/2010,06/07/2010, ,FINISH,F
9836,06/08/2010,84,71,23/08/2010,25/07/2010, ,FINISH,F
9841,06/08/2010,19,46,04/08/2010,06/02/2010, ,FINISH,F
9827,06/08/2010,46,113,04/08/2010,06/05/2010, ,FINISH,F
9846,06/08/2010,63,131,20/08/2010,06/07/2010, ,FINISH,F
9833,06/08/2010,13,8,08/08/2010,06/02/2010, ,FINISH,F
9831,06/08/2010,111,94,03/08/2010,06/07/2010, ,FINISH,F
9829,06/08/2010,47,111,06/08/2010,07/07/2010, ,FINISH,F
9839,06/08/2010,33,73,06/08/2010,22/07/2010, ,FINISH,F
9838,06/08/2010,124,17,17/08/2010,22/06/2010, ,FINISH,F
9861,07/08/2010,114,100,,23/07/2010,,,P
13219,07/02/2011,55,80,,08/01/2011,,,P
13220,09/02/2011,57,82,,09/08/2010,,,P
13221,09/02/2011,57,81,,09/08/2010,,,P
13222,10/02/2011,56,80,,11/01/2011,,,P
13223,10/02/2011,70,138,,26/01/2011,,,P
13224,13/02/2011,57,80,,14/01/2011,,,P
13225,15/02/2011,73,156,,31/01/2011,,,P
13228,20/02/2011,79,80,,21/01/2011,,,P
13229,23/02/2011,109,80,,24/01/2011,,,P
13234,25/02/2011,163,80,,26/01/2011,,,P
13231,25/02/2011,160,80,,26/01/2011,,,P
13232,25/02/2011,161,80,,26/01/2011,,,P
13233,25/02/2011,162,80,,26/01/2011,,,P
13238,28/02/2011,78,80,,29/01/2011,,,P
13235,28/02/2011,53,80,,29/01/2011,,,P
13236,28/02/2011,55,81,,28/08/2010,,,P
13237,28/02/2011,55,82,,28/08/2010,,,P
13226,16/02/2011,72,139,,01/02/2011,,,P
13227,18/02/2011,71,139,,03/02/2011,,,P
13230,25/02/2011,70,138,,10/02/2011,,,P
12675,04/01/2011,182,95,,04/07/2010,,,P
12697,04/01/2011,185,115,,04/07/2010,,,P
12680,04/01/2011,183,97,,04/01/2010,,,P
12698,04/01/2011,185,95,,04/07/2010,,,P
12679,04/01/2011,183,123,,04/01/2010,,,P
12661,04/01/2011,180,95,,04/07/2010,,,P
12678,04/01/2011,183,122,,04/01/2010,,,P
12727,04/01/2011,189,115,,04/07/2010,,,P
12714,04/01/2011,187,115,,04/07/2010,,,P
12707,04/01/2011,186,122,,04/01/2010,,,P
12734,04/01/2011,14,7,,04/07/2010,,,P
12655,04/01/2011,180,97,,04/01/2010,,,P
12663,04/01/2011,181,124,,04/01/2010,,,P
12733,04/01/2011,189,122,,04/01/2010,,,P
12729,04/01/2011,189,124,,04/01/2010,,,P
12658,04/01/2011,180,114,,04/07/2010,,,P
12656,04/01/2011,180,164,,04/01/2010,,,P
12654,04/01/2011,180,115,,04/07/2010,,,P
12708,04/01/2011,186,164,,04/01/2010,,,P
12677,04/01/2011,182,115,,04/07/2010,,,P
12712,04/01/2011,187,114,,04/07/2010,,,P
12706,04/01/2011,186,114,,04/07/2010,,,P
12660,04/01/2011,180,123,,04/01/2010,,,P
12709,04/01/2011,186,124,,04/01/2010,,,P
12731,04/01/2011,189,123,,04/01/2010,,,P
12716,04/01/2011,187,124,,04/01/2010,,,P
12702,04/01/2011,186,123,,04/01/2010,,,P
12676,04/01/2011,182,97,,04/01/2010,,,P
12742,05/01/2011,37,90,,05/10/2010,,,P
12740,05/01/2011,1,72,,21/12/2010,,,P
12741,05/01/2011,2,79,,21/12/2010,,,P
12748,06/01/2011,102,90,,06/10/2010,,,P
12750,06/01/2011,63,132,,06/10/2010,,,P
12749,06/01/2011,54,80,,07/12/2010,,,P
12745,06/01/2011,18,7,,06/07/2010,,,P
12744,06/01/2011,87,78,,22/12/2010,,,P
12743,06/01/2011,46,117,,06/05/2010,,,P
12747,06/01/2011,35,21,,06/12/2010,,,P
12746,06/01/2011,118,71,,25/12/2010,,,P
12754,07/01/2011,3,1,,07/07/2010,,,P
12762,07/01/2011,60,131,,07/12/2010,,,P
12756,07/01/2011,117,17,,23/11/2010,,,P
12757,07/01/2011,28,73,,23/12/2010,,,P
12753,07/01/2011,99,160,,07/12/2010,,,P
12755,07/01/2011,112,71,,26/12/2010,,,P
12752,07/01/2011,99,94,,07/12/2010,,,P
12758,07/01/2011,30,73,,23/12/2010,,,P
12759,07/01/2011,31,73,,23/12/2010,,,P
12751,07/01/2011,51,97,,07/01/2010,,,P
12764,08/01/2011,100,160,,08/12/2010,,,P
12772,08/01/2011,115,91,,08/10/2010,,,P
12763,08/01/2011,100,94,,08/12/2010,,,P
12771,08/01/2011,26,91,,08/10/2010,,,P
12767,08/01/2011,55,80,,09/12/2010,,,P
12766,08/01/2011,36,76,,19/12/2010,,,P
12778,09/01/2011,39,20,,09/10/2010,,,P
12777,09/01/2011,118,17,,25/11/2010,,,P
12781,09/01/2011,59,131,,09/12/2010,,,P
12775,09/01/2011,42,111,,10/12/2010,,,P
12779,09/01/2011,115,105,,25/12/2010,,,P
12776,09/01/2011,5,70,,25/12/2010,,,P
12780,09/01/2011,68,100,,25/12/2010,,,P
12799,10/01/2011,19,74,,29/12/2010,,,P
12803,10/01/2011,81,98,,10/04/2010,,,P
12801,10/01/2011,36,21,,10/12/2010,,,P
12788,10/01/2011,124,6,,10/10/2010,,,P
12802,10/01/2011,80,98,,10/04/2010,,,P
12782,10/01/2011,100,118,,10/05/2010,,,P
12785,10/01/2011,94,71,,29/12/2010,,,P
12786,10/01/2011,95,71,,29/12/2010,,,P
12787,10/01/2011,96,71,,29/12/2010,,,P
12800,10/01/2011,106,74,,29/12/2010,,,P
12783,10/01/2011,100,117,,10/05/2010,,,P
12822,11/01/2011,70,138,,27/12/2010,,,P
12826,11/01/2011,26,105,,27/12/2010,,,P
12820,11/01/2011,107,89,,27/12/2010,,,P
12819,11/01/2011,106,89,,27/12/2010,,,P
12817,11/01/2011,22,89,,27/12/2010,,,P
12818,11/01/2011,92,89,,27/12/2010,,,P
12815,11/01/2011,21,89,,27/12/2010,,,P
12812,11/01/2011,17,71,,30/12/2010,,,P
12813,11/01/2011,19,89,,27/12/2010,,,P
12811,11/01/2011,16,71,,30/12/2010,,,P
12810,11/01/2011,7,71,,30/12/2010,,,P
12807,11/01/2011,51,117,,11/05/2010,,,P
12809,11/01/2011,86,79,,27/12/2010,,,P
12808,11/01/2011,4,77,,27/12/2010,,,P
12821,11/01/2011,56,80,,12/12/2010,,,P
12805,11/01/2011,42,125,,11/07/2009,,,P
12827,11/01/2011,58,131,,11/12/2010,,,P
12806,11/01/2011,42,94,,11/12/2010,,,P
12814,11/01/2011,20,89,,27/12/2010,,,P
12836,12/01/2011,69,154,,28/12/2010,,,P
12830,12/01/2011,8,71,,31/12/2010,,,P
12837,12/01/2011,23,88,,28/12/2010,,,P
12839,12/01/2011,25,88,,28/12/2010,,,P
12838,12/01/2011,24,88,,28/12/2010,,,P
12829,12/01/2011,100,161,,12/10/2010,,,P
12833,12/01/2011,119,73,,28/12/2010,,,P
12832,12/01/2011,116,73,,28/12/2010,,,P
12835,12/01/2011,80,26,,12/05/2010,,,P
12828,12/01/2011,100,113,,12/10/2010,,,P
12831,12/01/2011,33,73,,28/12/2010,,,P
12840,12/01/2011,120,88,,28/12/2010,,,P
12849,13/01/2011,125,73,,29/12/2010,,,P
12847,13/01/2011,103,73,,29/12/2010,,,P
12848,13/01/2011,123,73,,29/12/2010,,,P
12845,13/01/2011,96,17,,29/11/2010,,,P
12842,13/01/2011,108,70,,29/12/2010,,,P
12854,13/01/2011,66,100,,29/12/2010,,,P
12846,13/01/2011,34,73,,29/12/2010,,,P
12841,13/01/2011,101,117,,13/05/2010,,,P
12856,14/01/2011,111,160,,14/12/2010,,,P
12858,14/01/2011,126,113,,14/10/2010,,,P
12857,14/01/2011,126,114,,14/07/2010,,,P
13002,24/01/2011,43,125,,24/07/2009,,,P
13004,24/01/2011,98,163,,24/10/2010,,,P
13003,24/01/2011,51,94,,24/12/2010,,,P
13017,25/01/2011,43,117,,25/05/2010,,,P
13020,25/01/2011,49,111,,26/12/2010,,,P
13016,25/01/2011,40,111,,26/12/2010,,,P
13034,25/01/2011,14,17,,11/12/2010,,,P
13022,25/01/2011,110,161,,25/10/2010,,,P
13031,25/01/2011,9,9,,25/04/2010,,,P
13027,25/01/2011,126,122,,25/01/2010,,,P
13029,25/01/2011,126,123,,25/01/2010,,,P
13025,25/01/2011,126,124,,25/01/2010,,,P
13028,25/01/2011,126,164,,25/01/2010,,,P
13026,25/01/2011,126,115,,25/07/2010,,,P
13030,25/01/2011,126,97,,25/01/2010,,,P
13024,25/01/2011,126,95,,25/07/2010,,,P
13021,25/01/2011,110,163,,25/10/2010,,,P
13039,25/01/2011,54,81,,25/07/2010,,,P
13036,25/01/2011,80,21,,25/12/2010,,,P
13023,25/01/2011,110,118,,25/05/2010,,,P
13037,25/01/2011,81,76,,05/01/2011,,,P
13038,25/01/2011,54,82,,25/07/2010,,,P
13019,25/01/2011,47,94,,25/12/2010,,,P
13035,25/01/2011,39,21,,25/12/2010,,,P
13018,25/01/2011,44,111,,26/12/2010,,,P
13071,26/01/2011,92,45,,26/07/2010,,,P
13120,27/01/2011,116,73,,12/01/2011,,,P
13121,27/01/2011,119,73,,12/01/2011,,,P
13130,27/01/2011,120,75,,15/01/2011,,,P
13131,27/01/2011,120,88,,12/01/2011,,,P
13140,28/01/2011,34,73,,13/01/2011,,,P
13152,28/01/2011,66,100,,13/01/2011,,,P
13148,28/01/2011,36,76,,08/01/2011,,,P
13141,28/01/2011,103,73,,13/01/2011,,,P
13143,28/01/2011,125,73,,13/01/2011,,,P
13142,28/01/2011,123,73,,13/01/2011,,,P
13139,28/01/2011,117,71,,16/01/2011,,,P
13151,28/01/2011,24,75,,16/01/2011,,,P
13136,28/01/2011,108,70,,13/01/2011,,,P
13157,29/01/2011,43,111,,30/12/2010,,,P
13165,29/01/2011,78,80,,30/12/2010,,,P
13164,29/01/2011,53,80,,30/12/2010,,,P
13189,30/01/2011,187,163,,30/10/2010,,,P
13180,30/01/2011,182,161,,30/10/2010,,,P
13179,30/01/2011,182,163,,30/10/2010,,,P
13192,30/01/2011,188,163,,30/10/2010,,,P
13190,30/01/2011,187,161,,30/10/2010,,,P
13204,30/01/2011,74,37,,15/01/2011,,,P
13194,30/01/2011,189,163,,30/10/2010,,,P
13191,30/01/2011,188,161,,30/10/2010,,,P
13178,30/01/2011,181,163,,30/10/2010,,,P
13182,30/01/2011,183,161,,30/10/2010,,,P
12008,29/08/2010,191,75,,17/08/2010,,,P
12006,29/08/2010,190,75,,17/08/2010,,,P
12011,29/08/2010,192,75,,17/08/2010,,,P
12051,10/09/2010,178,105,,26/08/2010,,,P
12076,13/09/2010,191,88,,29/08/2010,,,P
12077,13/09/2010,192,88,,29/08/2010,,,P
12075,13/09/2010,190,88,,29/08/2010,,,P
12078,15/09/2010,174,73,,31/08/2010,,,P
12079,15/09/2010,175,73,,31/08/2010,,,P
12080,15/09/2010,176,73,,31/08/2010,,,P
12081,15/09/2010,177,73,,31/08/2010,,,P
12248,27/10/2010,180,160,,27/09/2010,,,P
12247,27/10/2010,179,94,,27/09/2010,,,P
12267,27/10/2010,189,160,,27/09/2010,,,P
12266,27/10/2010,189,94,,27/09/2010,,,P
12265,27/10/2010,188,94,,27/09/2010,,,P
12264,27/10/2010,188,160,,27/09/2010,,,P
12262,27/10/2010,187,94,,27/09/2010,,,P
12254,27/10/2010,183,160,,27/09/2010,,,P
12252,27/10/2010,182,94,,27/09/2010,,,P
12253,27/10/2010,182,160,,27/09/2010,,,P
12246,27/10/2010,179,160,,27/09/2010,,,P
12251,27/10/2010,181,94,,27/09/2010,,,P
12249,27/10/2010,180,94,,27/09/2010,,,P
12263,27/10/2010,187,160,,27/09/2010,,,P
12256,27/10/2010,184,160,,27/09/2010,,,P
12013,31/08/2010,165,71,,19/08/2010,,,P
12012,31/08/2010,164,71,,19/08/2010,,,P
12049,10/09/2010,191,75,,29/08/2010,,,P
12050,10/09/2010,192,75,,29/08/2010,,,P
12048,10/09/2010,190,75,,29/08/2010,,,P
12096,25/09/2010,178,105,,10/09/2010,,,P
12135,28/09/2010,191,88,,13/09/2010,,,P
12136,28/09/2010,192,88,,13/09/2010,,,P
12134,28/09/2010,190,88,,13/09/2010,,,P
12149,30/09/2010,175,73,,15/09/2010,,,P
12147,30/09/2010,174,73,,15/09/2010,,,P
12152,30/09/2010,176,73,,15/09/2010,,,P
12153,30/09/2010,177,73,,15/09/2010,,,P
12422,27/11/2010,162,80,,28/10/2010,,,P
12417,27/11/2010,188,94,,27/10/2010,,,P
12416,27/11/2010,188,160,,27/10/2010,,,P
12414,27/11/2010,187,94,,27/10/2010,,,P
12407,27/11/2010,183,160,,27/10/2010,,,P
12404,27/11/2010,182,94,,27/10/2010,,,P
12405,27/11/2010,182,160,,27/10/2010,,,P
12402,27/11/2010,181,94,,27/10/2010,,,P
12421,27/11/2010,161,80,,28/10/2010,,,P
12406,27/11/2010,183,94,,27/10/2010,,,P
12423,27/11/2010,163,80,,28/10/2010,,,P
12418,27/11/2010,189,94,,27/10/2010,,,P
12415,27/11/2010,187,160,,27/10/2010,,,P
12567,27/12/2010,162,80,,27/11/2010,,,P
12572,27/12/2010,163,80,,27/11/2010,,,P
12534,27/12/2010,181,160,,27/11/2010,,,P
12562,27/12/2010,160,80,,27/11/2010,,,P
12564,27/12/2010,161,80,,27/11/2010,,,P
12550,27/12/2010,186,160,,27/11/2010,,,P
12554,27/12/2010,188,94,,27/11/2010,,,P
12556,27/12/2010,188,160,,27/11/2010,,,P
12553,27/12/2010,187,94,,27/11/2010,,,P
12541,27/12/2010,183,160,,27/11/2010,,,P
12536,27/12/2010,182,94,,27/11/2010,,,P
12537,27/12/2010,182,160,,27/11/2010,,,P
12533,27/12/2010,181,94,,27/11/2010,,,P
12558,27/12/2010,189,94,,27/11/2010,,,P
12530,27/12/2010,180,160,,27/11/2010,,,P
12549,27/12/2010,186,94,,27/11/2010,,,P
12529,27/12/2010,179,160,,27/11/2010,,,P
12547,27/12/2010,185,94,,27/11/2010,,,P
12546,27/12/2010,185,160,,27/11/2010,,,P
12543,27/12/2010,184,94,,27/11/2010,,,P
12542,27/12/2010,184,160,,27/11/2010,,,P
12540,27/12/2010,183,94,,27/11/2010,,,P
12557,27/12/2010,189,160,,27/11/2010,,,P
12532,27/12/2010,180,94,,27/11/2010,,,P
12527,27/12/2010,179,94,,27/11/2010,,,P
12552,27/12/2010,187,160,,27/11/2010,,,P
11925,19/06/2010,110,160,,19/05/2010,,,P
12091,24/09/2010,169,71,,12/09/2010,,,P
12092,24/09/2010,170,71,,12/09/2010,,,P
12093,24/09/2010,171,71,,12/09/2010,,,P
12094,24/09/2010,172,71,,12/09/2010,,,P
12095,24/09/2010,173,71,,12/09/2010,,,P
12090,24/09/2010,168,71,,12/09/2010,,,P
12089,24/09/2010,167,71,,12/09/2010,,,P
12088,24/09/2010,166,71,,12/09/2010,,,P
12087,24/09/2010,165,71,,12/09/2010,,,P
12086,24/09/2010,164,71,,12/09/2010,,,P
12188,04/10/2010,190,75,,22/09/2010,,,P
12190,04/10/2010,192,75,,22/09/2010,,,P
12189,04/10/2010,191,75,,22/09/2010,,,P
12245,25/10/2010,178,105,,10/10/2010,,,P
12282,28/10/2010,190,88,,13/10/2010,,,P
12284,28/10/2010,191,88,,13/10/2010,,,P
12286,28/10/2010,192,88,,13/10/2010,,,P
12320,30/10/2010,174,73,,15/10/2010,,,P
12321,30/10/2010,175,73,,15/10/2010,,,P
12322,30/10/2010,176,73,,15/10/2010,,,P
12323,30/10/2010,177,73,,15/10/2010,,,P
13080,26/01/2011,162,80,,27/12/2010,,,P
13081,26/01/2011,163,80,,27/12/2010,,,P
13078,26/01/2011,160,80,,27/12/2010,,,P
13079,26/01/2011,161,80,,27/12/2010,,,P
13097,27/01/2011,181,160,,27/12/2010,,,P
13107,27/01/2011,186,160,,27/12/2010,,,P
13110,27/01/2011,188,94,,27/12/2010,,,P
13111,27/01/2011,188,160,,27/12/2010,,,P
13109,27/01/2011,187,94,,27/12/2010,,,P
13100,27/01/2011,183,160,,27/12/2010,,,P
13098,27/01/2011,182,94,,27/12/2010,,,P
13099,27/01/2011,182,160,,27/12/2010,,,P
13096,27/01/2011,181,94,,27/12/2010,,,P
13113,27/01/2011,189,94,,27/12/2010,,,P
13095,27/01/2011,180,160,,27/12/2010,,,P
13106,27/01/2011,186,94,,27/12/2010,,,P
13092,27/01/2011,179,160,,27/12/2010,,,P
13104,27/01/2011,185,94,,27/12/2010,,,P
13105,27/01/2011,185,160,,27/12/2010,,,P
13102,27/01/2011,184,94,,27/12/2010,,,P
13103,27/01/2011,184,160,,27/12/2010,,,P
13101,27/01/2011,183,94,,27/12/2010,,,P
13112,27/01/2011,189,160,,27/12/2010,,,P
13094,27/01/2011,180,94,,27/12/2010,,,P
13093,27/01/2011,179,94,,27/12/2010,,,P
13108,27/01/2011,187,160,,27/12/2010,,,P
11926,19/07/2010,110,160,,19/06/2010,,,P
12194,06/10/2010,167,71,,24/09/2010,,,P
12196,06/10/2010,169,71,,24/09/2010,,,P
12197,06/10/2010,170,71,,24/09/2010,,,P
12198,06/10/2010,171,71,,24/09/2010,,,P
12199,06/10/2010,172,71,,24/09/2010,,,P
12200,06/10/2010,173,71,,24/09/2010,,,P
12191,06/10/2010,164,71,,24/09/2010,,,P
12192,06/10/2010,165,71,,24/09/2010,,,P
12195,06/10/2010,168,71,,24/09/2010,,,P
12193,06/10/2010,166,71,,24/09/2010,,,P
12210,16/10/2010,190,75,,04/10/2010,,,P
12211,16/10/2010,191,75,,04/10/2010,,,P
12212,16/10/2010,192,75,,04/10/2010,,,P
12347,09/11/2010,178,105,,25/10/2010,,,P
12361,12/11/2010,192,88,,28/10/2010,,,P
12359,12/11/2010,190,88,,28/10/2010,,,P
12360,12/11/2010,191,88,,28/10/2010,,,P
12367,14/11/2010,175,73,,30/10/2010,,,P
12369,14/11/2010,176,73,,30/10/2010,,,P
12370,14/11/2010,177,73,,30/10/2010,,,P
12365,14/11/2010,174,73,,30/10/2010,,,P
11968,19/08/2010,110,160,,19/07/2010,,,P
12216,18/10/2010,167,71,,06/10/2010,,,P
12218,18/10/2010,169,71,,06/10/2010,,,P
12219,18/10/2010,170,71,,06/10/2010,,,P
12220,18/10/2010,171,71,,06/10/2010,,,P
12221,18/10/2010,172,71,,06/10/2010,,,P
12222,18/10/2010,173,71,,06/10/2010,,,P
12213,18/10/2010,164,71,,06/10/2010,,,P
12214,18/10/2010,165,71,,06/10/2010,,,P
12217,18/10/2010,168,71,,06/10/2010,,,P
12215,18/10/2010,166,71,,06/10/2010,,,P
12283,28/10/2010,190,75,,16/10/2010,,,P
12285,28/10/2010,191,75,,16/10/2010,,,P
12287,28/10/2010,192,75,,16/10/2010,,,P
12396,24/11/2010,178,105,,09/11/2010,,,P
12426,27/11/2010,192,88,,12/11/2010,,,P
12424,27/11/2010,190,88,,12/11/2010,,,P
12425,27/11/2010,191,88,,12/11/2010,,,P
12429,29/11/2010,175,73,,14/11/2010,,,P
12430,29/11/2010,176,73,,14/11/2010,,,P
12431,29/11/2010,177,73,,14/11/2010,,,P
12428,29/11/2010,174,73,,14/11/2010,,,P
12082,19/09/2010,110,160,,19/08/2010,,,P
12313,30/10/2010,167,71,,18/10/2010,,,P
12315,30/10/2010,169,71,,18/10/2010,,,P
12316,30/10/2010,170,71,,18/10/2010,,,P
12317,30/10/2010,171,71,,18/10/2010,,,P
12318,30/10/2010,172,71,,18/10/2010,,,P
12319,30/10/2010,173,71,,18/10/2010,,,P
12310,30/10/2010,164,71,,18/10/2010,,,P
12311,30/10/2010,165,71,,18/10/2010,,,P
12314,30/10/2010,168,71,,18/10/2010,,,P
12312,30/10/2010,166,71,,18/10/2010,,,P
12344,09/11/2010,190,75,,28/10/2010,,,P
12413,27/11/2010,186,94,,27/10/2010,,,P
12398,27/11/2010,179,160,,27/10/2010,,,P
12403,27/11/2010,181,160,,27/10/2010,,,P
12400,27/11/2010,180,94,,27/10/2010,,,P
12401,27/11/2010,180,160,,27/10/2010,,,P
12420,27/11/2010,160,80,,28/10/2010,,,P
12399,27/11/2010,179,94,,27/10/2010,,,P
12409,27/11/2010,184,160,,27/10/2010,,,P
12408,27/11/2010,184,94,,27/10/2010,,,P
12412,27/11/2010,186,160,,27/10/2010,,,P
12411,27/11/2010,185,160,,27/10/2010,,,P
12419,27/11/2010,189,160,,27/10/2010,,,P
12410,27/11/2010,185,94,,27/10/2010,,,P
12957,21/01/2011,62,131,,21/12/2010,,,P
12963,22/01/2011,14,71,,10/01/2011,,,P
13032,25/01/2011,9,71,,13/01/2011,,,P
13048,26/01/2011,11,71,,14/01/2011,,,P
13066,26/01/2011,21,74,,14/01/2011,,,P
13053,26/01/2011,165,17,,12/12/2010,,,P
13056,26/01/2011,168,17,,12/12/2010,,,P
13059,26/01/2011,171,17,,12/12/2010,,,P
13052,26/01/2011,164,17,,12/12/2010,,,P
13055,26/01/2011,167,17,,12/12/2010,,,P
13058,26/01/2011,170,17,,12/12/2010,,,P
13054,26/01/2011,166,17,,12/12/2010,,,P
13060,26/01/2011,172,17,,12/12/2010,,,P
12345,09/11/2010,191,75,,28/10/2010,,,P
12346,09/11/2010,192,75,,28/10/2010,,,P
12461,09/12/2010,178,105,,24/11/2010,,,P
12477,12/12/2010,192,88,,27/11/2010,,,P
12475,12/12/2010,190,88,,27/11/2010,,,P
12476,12/12/2010,191,88,,27/11/2010,,,P
12479,14/12/2010,175,73,,29/11/2010,,,P
12480,14/12/2010,176,73,,29/11/2010,,,P
12481,14/12/2010,177,73,,29/11/2010,,,P
12478,14/12/2010,174,73,,29/11/2010,,,P
12223,19/10/2010,110,160,,19/09/2010,,,P
12352,11/11/2010,167,71,,30/10/2010,,,P
12354,11/11/2010,169,71,,30/10/2010,,,P
12355,11/11/2010,170,71,,30/10/2010,,,P
12356,11/11/2010,171,71,,30/10/2010,,,P
12357,11/11/2010,172,71,,30/10/2010,,,P
12358,11/11/2010,173,71,,30/10/2010,,,P
12349,11/11/2010,164,71,,30/10/2010,,,P
12350,11/11/2010,165,71,,30/10/2010,,,P
12353,11/11/2010,168,71,,30/10/2010,,,P
12351,11/11/2010,166,71,,30/10/2010,,,P
12381,21/11/2010,190,75,,09/11/2010,,,P
12382,21/11/2010,191,75,,09/11/2010,,,P
12383,21/11/2010,192,75,,09/11/2010,,,P
12518,24/12/2010,178,105,,09/12/2010,,,P
12577,27/12/2010,192,88,,12/12/2010,,,P
12574,27/12/2010,190,88,,12/12/2010,,,P
12576,27/12/2010,191,88,,12/12/2010,,,P
12601,29/12/2010,175,73,,14/12/2010,,,P
12602,29/12/2010,176,73,,14/12/2010,,,P
12603,29/12/2010,177,73,,14/12/2010,,,P
12600,29/12/2010,174,73,,14/12/2010,,,P
12379,19/11/2010,110,160,,19/10/2010,,,P
12389,23/11/2010,167,71,,11/11/2010,,,P
12391,23/11/2010,169,71,,11/11/2010,,,P
12392,23/11/2010,170,71,,11/11/2010,,,P
12393,23/11/2010,171,71,,11/11/2010,,,P
12394,23/11/2010,172,71,,11/11/2010,,,P
12395,23/11/2010,173,71,,11/11/2010,,,P
12386,23/11/2010,164,71,,11/11/2010,,,P
12387,23/11/2010,165,71,,11/11/2010,,,P
12390,23/11/2010,168,71,,11/11/2010,,,P
12388,23/11/2010,166,71,,11/11/2010,,,P
12448,03/12/2010,190,75,,21/11/2010,,,P
12449,03/12/2010,191,75,,21/11/2010,,,P
12450,03/12/2010,192,75,,21/11/2010,,,P
12773,08/01/2011,178,105,,24/12/2010,,,P
12825,11/01/2011,192,88,,27/12/2010,,,P
